Axis1,Axis2,Axis3,Vector Magnitude,RR,label
0,0,10,10.0,0.786,1
0,0,0,0.0,0.79,1
0,0,0,0.0,0.834,1
0,0,0,0.0,0.842,1
0,0,0,0.0,0.873,1
16,0,0,16.0,0.881,1
0,0,0,0.0,0.866,1
15,0,5,15.81,0.859,1
76,7,71,104.24,0.875,1
46,8,51,69.14,0.892,1
0,0,0,0.0,0.884,1
0,0,0,0.0,0.727,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.934,1
0,0,0,0.0,1.019,1
0,0,0,0.0,0.996,1
0,0,0,0.0,0.942,1
0,0,0,0.0,0.944,1
0,0,0,0.0,0.929,1
0,0,0,0.0,0.9,1
0,0,0,0.0,0.938,1
0,0,0,0.0,0.967,1
0,0,0,0.0,1.019,1
0,0,0,0.0,0.972,1
0,0,0,0.0,0.982,1
9,4,14,17.12,0.976,1
5,0,0,5.0,0.928,1
0,0,0,0.0,0.944,1
11,5,15,19.26,0.96,1
0,0,0,0.0,0.974,1
60,1,55,81.4,0.992,1
53,4,229,235.09,1.065,1
106,6,280,299.45,1.106,1
111,0,257,279.95,1.105,1
24,8,117,119.7,1.059,1
70,23,37,82.45,0.967,1
18,0,33,37.59,0.939,1
6,0,0,6.0,0.938,1
0,0,0,0.0,0.858,1
0,0,0,0.0,0.846,1
8,0,0,8.0,0.859,1
0,0,0,0.0,0.882,1
0,0,0,0.0,0.834,1
0,0,0,0.0,0.892,1
0,0,0,0.0,0.928,1
0,0,0,0.0,0.854,1
41,16,32,54.42,0.886,1
31,11,26,41.93,0.885,1
23,1,20,30.5,0.868,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.724,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.764,1
0,0,0,0.0,0.86,1
143,28,214,258.9,0.938,1
118,62,279,309.21,0.922,1
11,21,47,52.64,0.937,1
0,0,94,94.0,0.931,1
57,53,106,131.51,0.959,1
23,28,101,107.3,0.955,1
42,22,100,110.67,0.856,1
21,4,9,23.19,0.885,1
39,20,13,45.72,0.898,1
152,98,130,222.73,0.938,1
86,114,136,197.2,0.969,1
89,14,71,114.71,1.043,1
43,4,29,52.02,0.879,1
23,1,0,23.02,0.91,1
23,0,0,23.0,0.893,1
91,0,37,98.23,0.881,1
41,11,132,138.66,0.91,1
43,0,85,95.26,0.895,1
0,0,21,21.0,0.88,1
0,0,0,0.0,0.868,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.812,1
0,0,0,0.0,0.83,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.908,1
0,0,0,0.0,0.9,1
0,0,0,0.0,0.882,1
0,0,0,0.0,0.869,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.839,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.871,1
0,0,0,0.0,0.865,1
0,0,0,0.0,0.894,1
0,0,10,10.0,0.926,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.869,1
0,0,0,0.0,0.874,1
0,0,0,0.0,0.876,1
0,0,0,0.0,0.834,1
0,0,0,0.0,0.844,1
0,0,0,0.0,0.851,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.816,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.825,1
0,0,0,0.0,0.801,1
0,0,0,0.0,0.73,1
0,0,0,0.0,0.736,1
0,0,0,0.0,0.746,1
0,0,0,0.0,0.751,1
0,0,0,0.0,0.735,1
0,0,16,16.0,0.722,1
0,0,18,18.0,0.742,1
0,0,0,0.0,0.746,1
0,0,0,0.0,0.797,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.802,1
0,0,0,0.0,0.769,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.71,1
0,0,0,0.0,0.716,1
0,0,0,0.0,0.721,1
0,0,0,0.0,0.738,1
0,0,13,13.0,0.762,1
1,2,60,60.04,0.743,1
4,0,38,38.21,0.728,1
0,0,14,14.0,0.745,1
0,0,10,10.0,0.769,1
0,0,0,0.0,0.779,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.797,1
0,0,0,0.0,0.808,1
0,0,0,0.0,0.773,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.921,1
0,0,0,0.0,0.973,1
0,0,0,0.0,0.993,1
0,0,0,0.0,0.987,1
0,0,0,0.0,0.972,1
0,0,0,0.0,0.953,1
0,0,0,0.0,0.874,1
0,0,6,6.0,0.876,1
0,0,12,12.0,0.904,1
0,0,0,0.0,0.979,1
0,0,0,0.0,1.001,1
0,0,0,0.0,0.929,1
0,0,0,0.0,0.922,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.931,1
0,0,0,0.0,0.931,1
0,0,0,0.0,0.929,1
0,0,0,0.0,0.901,1
0,0,0,0.0,0.812,1
0,0,10,10.0,0.831,1
0,0,2,2.0,0.828,1
0,0,30,30.0,0.844,1
0,0,18,18.0,0.833,1
0,0,28,28.0,0.854,1
0,0,0,0.0,0.862,1
0,0,0,0.0,0.89,1
0,0,0,0.0,0.958,1
0,0,0,0.0,0.962,1
0,0,3,3.0,0.965,1
0,0,0,0.0,0.904,1
0,0,0,0.0,0.898,1
0,0,0,0.0,0.854,1
0,0,0,0.0,0.86,1
0,0,12,12.0,0.815,1
0,0,0,0.0,0.854,1
0,0,3,3.0,0.869,1
0,0,0,0.0,0.911,1
0,0,0,0.0,0.943,1
0,0,0,0.0,0.949,1
0,0,0,0.0,0.927,1
0,0,0,0.0,0.913,1
0,0,0,0.0,0.88,1
0,0,0,0.0,0.872,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.854,1
0,0,0,0.0,0.816,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.829,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.804,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.764,1
0,0,0,0.0,0.722,1
0,0,0,0.0,0.722,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.861,1
0,0,0,0.0,0.875,1
0,0,0,0.0,0.853,1
0,0,0,0.0,0.887,1
42,0,142,148.08,0.888,1
0,0,53,53.0,0.875,1
30,0,83,88.26,0.847,1
8,0,29,30.08,0.817,1
0,0,0,0.0,0.79,1
0,0,5,5.0,0.758,1
24,0,21,31.89,0.769,1
28,30,23,47.04,0.779,1
76,31,90,121.81,0.765,1
13,8,26,30.15,0.778,1
0,0,17,17.0,0.791,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.857,1
59,0,76,96.21,0.84,1
43,9,58,72.76,0.854,1
57,2,45,72.65,0.852,1
31,23,0,38.6,0.792,1
100,6,34,105.79,0.833,1
21,47,2,51.52,0.818,1
23,47,0,52.33,0.853,1
25,25,18,39.67,0.866,1
1,0,1,1.41,0.812,1
0,0,0,0.0,0.846,1
0,0,0,0.0,0.834,1
0,0,0,0.0,0.85,1
4,15,0,15.52,0.799,1
44,54,92,115.39,0.842,1
11,32,43,54.72,0.83,1
136,157,144,252.75,0.82,1
62,173,59,193.01,0.836,1
0,0,9,9.0,0.849,1
57,6,103,117.87,0.83,1
49,24,13,56.09,0.784,1
132,31,36,140.29,0.765,1
61,80,133,166.76,0.768,1
44,0,71,83.53,0.73,1
0,0,19,19.0,0.752,1
0,0,0,0.0,0.748,1
0,0,0,0.0,0.777,1
0,0,0,0.0,0.821,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.865,1
0,0,0,0.0,0.912,1
0,0,0,0.0,0.88,1
0,0,0,0.0,0.895,1
0,0,0,0.0,0.904,1
0,0,0,0.0,0.896,1
0,0,0,0.0,0.857,1
0,0,0,0.0,0.817,1
0,0,0,0.0,0.816,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.741,1
0,0,0,0.0,0.767,1
0,0,0,0.0,0.821,1
0,0,0,0.0,0.851,1
0,0,0,0.0,0.89,1
0,0,0,0.0,0.925,1
0,0,0,0.0,0.926,1
0,0,0,0.0,0.938,1
0,0,0,0.0,0.938,1
0,0,0,0.0,0.883,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.92,1
0,0,0,0.0,0.97,1
0,0,0,0.0,0.955,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.868,1
0,0,0,0.0,0.898,1
0,0,0,0.0,0.951,1
0,0,0,0.0,0.948,1
0,0,0,0.0,0.922,1
0,0,0,0.0,0.902,1
0,0,0,0.0,0.862,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.779,1
0,0,0,0.0,0.8,1
0,0,0,0.0,0.809,1
0,0,0,0.0,0.844,1
0,0,0,0.0,0.851,1
0,0,0,0.0,0.898,1
0,0,0,0.0,0.893,1
2,0,0,2.0,0.838,1
43,0,32,53.6,0.831,1
10,0,5,11.18,0.791,1
0,0,0,0.0,0.75,1
3,24,7,25.18,0.709,1
19,115,39,122.91,0.705,1
6,65,0,65.28,0.714,1
0,15,0,15.0,0.707,1
28,99,34,108.36,0.849,1
104,21,75,129.93,0.855,1
6,54,0,54.33,0.845,1
15,5,0,15.81,0.886,1
11,0,1,11.05,0.883,1
75,8,36,83.58,0.87,1
42,7,10,43.74,0.845,1
23,0,10,25.08,0.805,1
4,0,7,8.06,0.788,1
0,0,0,0.0,0.793,1
0,0,0,0.0,0.814,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.828,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.789,1
0,0,0,0.0,0.779,1
0,0,0,0.0,0.752,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.761,1
0,0,0,0.0,0.812,1
0,0,0,0.0,0.821,1
0,0,0,0.0,0.864,1
0,0,49,49.0,0.833,1
14,138,156,208.75,0.833,1
0,40,56,68.82,0.819,1
0,11,24,26.4,0.816,1
0,0,0,0.0,0.802,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.863,1
0,0,0,0.0,0.883,1
0,0,0,0.0,0.83,1
0,0,0,0.0,0.865,1
0,0,6,6.0,0.88,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.876,1
0,0,0,0.0,0.848,1
0,0,0,0.0,0.829,1
0,0,0,0.0,0.795,1
0,0,0,0.0,0.767,1
0,0,0,0.0,0.752,1
0,0,0,0.0,0.685,1
0,0,0,0.0,0.714,1
0,0,0,0.0,0.715,1
0,0,0,0.0,0.753,1
0,0,0,0.0,0.817,1
0,0,0,0.0,0.797,1
0,0,34,34.0,0.824,1
0,0,8,8.0,0.843,1
0,0,0,0.0,0.818,1
0,0,0,0.0,0.853,1
0,0,0,0.0,0.853,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.808,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.819,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.861,1
0,0,3,3.0,0.866,1
0,0,33,33.0,0.859,1
0,0,15,15.0,0.923,1
0,0,0,0.0,0.92,1
0,0,0,0.0,0.861,1
0,0,0,0.0,0.857,1
0,0,0,0.0,0.826,1
0,0,0,0.0,0.806,1
0,0,0,0.0,0.787,1
0,0,0,0.0,0.742,1
0,0,0,0.0,0.719,1
23,18,47,55.34,0.74,1
37,9,97,104.21,0.721,1
93,0,97,134.38,0.747,1
65,0,74,98.49,0.75,1
7,0,1,7.07,0.754,1
0,0,0,0.0,0.783,1
0,0,0,0.0,0.795,1
0,0,0,0.0,0.79,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.767,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.772,1
0,0,0,0.0,0.772,1
0,0,0,0.0,0.803,1
0,0,0,0.0,0.834,1
0,0,0,0.0,0.86,1
0,0,0,0.0,0.854,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.777,1
0,0,0,0.0,0.783,1
0,0,0,0.0,0.782,1
11,51,202,208.63,0.813,1
10,92,119,150.75,0.856,1
4,60,50,78.2,0.912,1
0,0,0,0.0,1.018,1
0,0,0,0.0,1.042,1
0,0,0,0.0,1.015,1
0,0,0,0.0,0.976,1
0,0,0,0.0,0.963,1
0,0,0,0.0,0.888,1
0,0,0,0.0,0.863,1
0,0,0,0.0,0.858,1
0,0,0,0.0,0.952,1
0,0,0,0.0,0.979,1
0,0,0,0.0,0.984,1
0,0,0,0.0,1.021,1
0,0,0,0.0,0.934,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.806,1
0,0,0,0.0,0.753,1
0,0,0,0.0,0.728,1
0,0,0,0.0,0.773,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.925,1
0,0,0,0.0,0.986,1
0,0,0,0.0,0.991,1
0,0,0,0.0,0.985,1
0,0,0,0.0,0.904,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.866,1
0,0,0,0.0,0.874,1
0,0,0,0.0,0.899,1
0,0,0,0.0,0.954,1
0,0,0,0.0,0.938,1
0,0,0,0.0,0.891,1
0,0,0,0.0,0.886,1
0,0,0,0.0,0.904,1
0,0,0,0.0,0.941,1
0,0,0,0.0,0.938,1
0,0,0,0.0,0.906,1
0,0,0,0.0,0.919,1
0,0,0,0.0,0.834,1
0,0,0,0.0,0.868,1
0,0,0,0.0,0.859,1
0,0,0,0.0,0.915,1
37,35,103,114.9,0.9,1
31,61,25,72.85,0.927,1
18,16,53,58.22,0.92,1
24,0,35,42.44,0.915,1
0,0,0,0.0,0.889,1
0,0,0,0.0,0.869,1
0,0,0,0.0,0.897,1
0,0,0,0.0,0.901,1
0,0,0,0.0,0.878,1
20,0,0,20.0,0.825,1
0,0,0,0.0,0.782,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.717,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.819,1
0,0,0,0.0,0.872,1
0,0,0,0.0,0.875,1
0,0,0,0.0,0.835,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.773,1
0,0,0,0.0,0.788,1
0,0,0,0.0,0.836,1
0,0,0,0.0,0.851,1
0,0,0,0.0,0.817,1
0,0,0,0.0,0.839,1
0,0,0,0.0,0.839,1
0,0,0,0.0,0.819,1
0,0,0,0.0,0.841,1
91,99,44,141.48,0.82,1
104,26,53,119.59,0.86,1
37,52,191,201.38,0.898,1
64,33,178,192.01,0.863,1
39,109,62,131.32,0.879,1
0,43,19,47.01,0.875,1
11,0,8,13.6,0.86,1
9,0,6,10.82,0.845,1
0,0,0,0.0,0.854,1
0,0,0,0.0,0.85,1
0,0,0,0.0,0.865,1
0,0,0,0.0,0.866,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.783,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.888,1
0,0,0,0.0,0.906,1
0,0,0,0.0,0.965,1
0,0,0,0.0,0.972,1
0,0,0,0.0,1.029,1
0,0,0,0.0,1.013,1
0,0,0,0.0,0.961,1
0,0,0,0.0,0.574,1
0,0,0,0.0,1.01,1
0,0,0,0.0,0.841,1
0,0,0,0.0,0.875,1
0,0,0,0.0,0.934,1
0,0,0,0.0,0.962,1
0,0,0,0.0,0.996,1
5,0,1,5.1,1.0,1
65,33,41,83.64,0.981,1
91,68,124,168.17,0.913,1
61,91,154,188.99,0.916,1
45,44,66,91.2,0.909,1
44,78,87,124.86,0.86,1
11,47,84,96.88,0.824,1
5,13,49,50.94,0.81,1
35,17,67,77.48,0.762,1
5,29,26,39.27,0.742,1
16,94,52,108.61,0.818,1
15,55,45,72.63,0.846,1
0,9,0,9.0,0.933,1
0,0,0,0.0,0.932,1
25,9,38,46.37,0.954,1
19,70,181,194.99,0.892,1
0,27,47,54.2,0.854,1
0,0,26,26.0,0.836,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.904,1
0,0,0,0.0,0.94,1
0,0,0,0.0,0.951,1
0,0,0,0.0,0.852,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.814,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.842,1
0,0,0,0.0,0.801,1
0,0,0,0.0,0.741,1
0,0,0,0.0,0.799,1
0,0,0,0.0,0.878,1
0,0,0,0.0,0.979,1
0,0,0,0.0,1.017,1
0,0,0,0.0,0.97,1
0,0,0,0.0,0.934,1
0,0,0,0.0,0.85,1
0,0,0,0.0,0.886,1
0,0,0,0.0,0.888,1
0,0,0,0.0,0.88,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.772,1
0,0,0,0.0,0.758,1
0,0,0,0.0,0.723,1
0,0,0,0.0,0.732,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.776,1
0,0,0,0.0,0.765,1
0,0,0,0.0,0.766,1
0,0,0,0.0,0.784,1
0,0,0,0.0,0.792,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.831,1
0,0,0,0.0,0.861,1
0,0,0,0.0,0.883,1
0,0,0,0.0,0.92,1
0,0,0,0.0,0.877,1
0,0,0,0.0,0.791,1
0,0,0,0.0,0.786,1
0,0,0,0.0,0.751,1
0,0,0,0.0,0.712,1
0,0,0,0.0,0.723,1
0,0,0,0.0,0.832,1
0,0,0,0.0,0.9,1
0,0,0,0.0,0.958,1
0,0,0,0.0,0.968,1
0,0,0,0.0,1.0,1
0,0,0,0.0,1.021,1
0,0,0,0.0,1.024,1
0,0,0,0.0,1.001,1
0,0,0,0.0,0.952,1
0,0,0,0.0,0.955,1
0,0,0,0.0,0.92,1
0,0,0,0.0,0.862,1
0,0,0,0.0,0.851,1
0,0,0,0.0,0.823,1
0,0,0,0.0,0.806,1
0,0,0,0.0,0.733,1
0,0,0,0.0,0.737,1
0,0,0,0.0,0.745,1
0,0,0,0.0,0.831,1
0,0,0,0.0,0.921,1
0,0,0,0.0,0.925,1
0,0,0,0.0,0.946,1
0,0,0,0.0,0.958,1
9,0,10,13.45,0.954,1
105,121,151,220.15,0.913,1
104,36,119,162.09,0.842,1
65,35,161,177.12,0.855,1
0,17,51,53.76,0.879,1
0,0,28,28.0,0.929,1
0,0,0,0.0,0.931,1
0,0,0,0.0,0.885,1
0,0,0,0.0,0.842,1
0,0,0,0.0,0.838,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.935,1
10,0,0,10.0,0.989,1
6,0,39,39.46,0.968,1
0,0,9,9.0,0.883,1
0,0,7,7.0,0.88,1
0,0,0,0.0,0.884,1
86,34,75,119.07,0.881,1
89,47,90,135.02,0.845,1
30,6,49,57.77,0.783,1
35,13,15,40.24,0.743,1
12,0,0,12.0,0.75,1
137,0,174,221.46,0.754,1
14,12,26,31.87,0.761,1
16,0,1,16.03,0.752,1
51,17,14,55.55,0.758,1
0,0,0,0.0,0.658,1
0,0,0,0.0,0.668,1
47,97,59,122.88,0.7,1
16,51,53,75.27,0.728,1
0,45,32,55.22,0.72,1
0,2,0,2.0,0.73,1
0,0,0,0.0,0.745,1
0,0,0,0.0,0.772,1
0,0,0,0.0,0.829,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.838,1
0,0,0,0.0,0.848,1
0,0,0,0.0,0.824,1
0,0,0,0.0,0.815,1
0,0,0,0.0,0.764,1
0,0,0,0.0,0.774,1
0,0,0,0.0,0.75,1
0,0,0,0.0,0.764,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.825,1
0,0,0,0.0,0.871,1
0,0,0,0.0,0.901,1
0,0,0,0.0,0.924,1
0,0,0,0.0,0.924,1
0,0,0,0.0,0.898,1
0,0,0,0.0,0.911,1
0,0,0,0.0,0.856,1
0,0,0,0.0,0.791,1
0,0,0,0.0,0.753,1
0,0,0,0.0,0.772,1
0,0,0,0.0,0.821,1
0,0,0,0.0,0.866,1
0,0,0,0.0,0.891,1
0,0,0,0.0,0.854,1
0,0,0,0.0,0.804,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.813,1
0,0,0,0.0,0.822,1
0,0,0,0.0,0.81,1
0,0,0,0.0,0.833,1
0,0,0,0.0,0.847,1
0,0,0,0.0,0.901,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.896,1
0,0,0,0.0,0.882,1
0,0,0,0.0,0.869,1
0,0,0,0.0,0.866,1
0,0,0,0.0,0.906,1
0,0,0,0.0,0.937,1
0,0,0,0.0,0.986,1
0,0,0,0.0,0.914,1
0,0,0,0.0,0.915,1
0,0,0,0.0,0.898,1
0,0,0,0.0,0.874,1
0,0,0,0.0,0.894,1
0,0,0,0.0,0.928,1
0,0,0,0.0,0.934,1
0,0,0,0.0,0.924,1
0,0,0,0.0,0.913,1
0,0,0,0.0,0.92,1
0,0,0,0.0,0.899,1
0,0,0,0.0,0.905,1
0,0,0,0.0,0.897,1
0,0,0,0.0,0.882,1
0,0,0,0.0,0.89,1
0,0,0,0.0,0.894,1
0,0,0,0.0,0.903,1
0,0,0,0.0,0.869,1
0,0,0,0.0,0.903,1
0,0,0,0.0,0.922,1
0,0,0,0.0,0.908,1
0,0,0,0.0,0.896,1
0,0,0,0.0,0.875,1
0,0,0,0.0,0.897,1
0,0,0,0.0,0.895,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.89,1
0,0,0,0.0,0.903,1
0,0,0,0.0,0.918,1
0,0,0,0.0,0.924,1
0,0,0,0.0,0.918,1
0,0,0,0.0,0.915,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.881,1
0,0,0,0.0,0.862,1
0,0,0,0.0,0.849,1
0,0,0,0.0,0.855,1
0,0,0,0.0,0.844,1
0,0,0,0.0,0.796,1
0,0,0,0.0,0.778,1
0,0,0,0.0,0.895,1
0,0,0,0.0,0.829,1
0,0,0,0.0,0.834,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.841,1
0,0,0,0.0,0.873,1
0,0,0,0.0,0.919,1
0,0,0,0.0,0.872,1
0,0,0,0.0,0.893,1
0,0,0,0.0,0.91,1
0,0,0,0.0,0.908,1
0,0,0,0.0,0.887,1
0,0,0,0.0,0.868,1
0,0,0,0.0,0.811,1
0,0,0,0.0,0.79,1
0,0,0,0.0,0.781,1
0,0,0,0.0,0.785,1
0,0,0,0.0,0.793,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.851,1
0,0,0,0.0,0.816,1
0,0,0,0.0,0.807,1
0,0,0,0.0,0.82,1
0,0,0,0.0,0.845,1
0,0,0,0.0,0.827,1
0,0,0,0.0,0.805,1
0,0,0,0.0,0.755,1
0,0,0,0.0,0.771,1
0,0,0,0.0,0.729,1
0,0,0,0.0,0.726,1
0,0,0,0.0,0.717,1
0,0,0,0.0,0.914,1
52,85,163,191.04,0.89,1
59,55,34,87.53,0.845,1
87,61,90,139.25,0.842,1
69,1,90,113.41,0.833,1
63,23,150,164.31,0.868,1
82,64,177,205.3,0.895,1
84,28,89,125.54,0.881,1
0,52,15,54.12,0.852,1
0,12,0,12.0,0.87,1
0,0,0,0.0,0.891,1
0,0,0,0.0,0.935,1
0,0,0,0.0,0.906,1
0,0,0,0.0,0.92,1
0,0,0,0.0,0.898,1
0,0,0,0.0,0.852,1
0,0,0,0.0,0.81,1
0,0,0,0.0,0.817,1
0,0,0,0.0,0.843,1
0,0,0,0.0,0.885,1
0,0,0,0.0,0.919,1
0,0,0,0.0,0.908,1
0,0,0,0.0,0.925,1
0,0,0,0.0,0.912,1
0,0,0,0.0,0.867,1
0,0,1,1.0,0.899,1
0,0,2,2.0,0.924,1
