Axis1,Axis2,Axis3,Vector Magnitude,RR,label
0,0,0,0.0,0.809,0
0,0,0,0.0,0.806,0
0,0,0,0.0,0.831,0
0,0,0,0.0,0.854,0
0,0,0,0.0,0.885,0
0,0,0,0.0,0.881,0
0,0,0,0.0,0.919,0
0,0,0,0.0,0.935,0
0,0,0,0.0,0.914,0
0,0,0,0.0,0.92,0
0,0,0,0.0,0.924,0
0,0,0,0.0,0.877,0
0,0,0,0.0,0.818,0
0,0,0,0.0,0.818,0
0,0,0,0.0,0.82,0
0,0,0,0.0,0.775,0
0,0,0,0.0,0.799,0
0,0,0,0.0,0.789,0
0,0,0,0.0,0.788,0
0,0,0,0.0,0.81,0
0,0,0,0.0,0.787,0
0,0,0,0.0,0.832,0
0,0,0,0.0,0.853,0
82,55,46,108.93,0.891,0
42,63,30,81.44,0.914,0
28,0,0,28.0,0.957,0
0,0,0,0.0,0.932,0
0,0,0,0.0,0.945,0
0,0,0,0.0,0.933,0
0,0,0,0.0,0.916,0
0,0,0,0.0,0.882,0
0,0,0,0.0,0.898,0
0,0,0,0.0,0.924,0
0,0,0,0.0,0.874,0
0,0,0,0.0,0.888,0
0,0,0,0.0,0.9,0
0,0,0,0.0,0.875,0
0,0,0,0.0,0.886,0
0,0,0,0.0,0.866,0
0,0,0,0.0,0.872,0
0,0,0,0.0,0.893,0
0,0,0,0.0,0.875,0
0,0,0,0.0,0.885,0
0,0,0,0.0,0.886,0
0,0,0,0.0,0.907,0
0,0,0,0.0,0.914,0
0,0,0,0.0,0.945,0
0,0,0,0.0,0.894,0
0,0,0,0.0,0.91,0
0,0,0,0.0,0.933,0
0,0,0,0.0,0.879,0
0,0,0,0.0,0.933,0
0,0,0,0.0,0.871,0
0,0,0,0.0,0.926,0
0,0,0,0.0,0.867,0
0,0,0,0.0,0.896,0
0,0,0,0.0,0.884,0
0,0,0,0.0,0.881,0
0,0,0,0.0,0.899,0
0,0,0,0.0,0.899,0
0,0,0,0.0,0.899,0
0,0,0,0.0,0.921,0
0,0,0,0.0,0.914,0
0,0,0,0.0,0.958,0
0,0,0,0.0,0.902,0
0,0,0,0.0,0.97,0
0,0,0,0.0,0.893,0
0,0,0,0.0,0.969,0
0,0,0,0.0,0.928,0
0,0,0,0.0,0.855,0
34,136,35,144.49,0.984,0
8,32,19,38.07,0.951,0
44,70,67,106.42,0.948,0
60,63,28,91.39,0.962,0
28,6,35,45.22,0.969,0
11,58,102,117.85,0.962,0
39,10,63,74.77,0.947,0
19,1,76,78.35,0.82,0
0,0,38,38.0,0.965,0
0,0,21,21.0,0.874,0
20,9,118,120.02,0.956,0
123,9,86,150.35,0.876,0
23,0,0,23.0,0.958,0
