Axis1,Axis2,Axis3,Vector Magnitude,RR,label
38,1,95,102.32,21.698,0
15,11,36,40.52,0.273,0
21,17,63,68.55,0.407,0
39,0,48,61.85,0.923,0
28,0,22,35.61,0.915,0
39,0,22,44.78,0.929,0
19,1,18,26.19,0.907,0
33,12,33,48.19,0.877,0
16,88,91,127.6,0.87,0
35,66,141,159.57,0.89,0
4,1,9,9.9,0.922,0
0,0,54,54.0,0.921,0
0,0,10,10.0,0.939,0
0,2,39,39.05,0.962,0
14,28,84,89.64,0.938,0
144,53,47,160.48,0.945,0
57,30,27,69.84,0.945,0
13,38,0,40.16,0.888,0
39,4,7,39.82,0.891,0
127,26,92,158.96,0.884,0
85,0,190,208.15,0.869,0
57,27,102,119.92,0.827,0
30,15,45,56.12,0.829,0
19,0,81,83.2,0.854,0
11,0,52,53.15,0.87,0
26,56,15,63.54,0.887,0
10,19,45,49.86,0.871,0
15,68,121,139.61,0.905,0
91,86,87,152.47,0.915,0
46,234,270,360.24,0.939,0
33,58,84,107.28,0.921,0
249,62,111,279.58,0.921,0
103,178,81,221.03,0.878,0
124,185,81,236.99,0.882,0
38,119,28,128.02,0.916,0
1,32,9,33.26,0.933,0
72,204,184,284.0,0.937,0
4,78,70,104.88,0.938,0
0,13,85,85.99,0.976,0
18,17,97,100.11,0.95,0
11,0,39,40.52,0.913,0
0,9,32,33.24,0.876,0
1,0,73,73.01,0.837,0
0,0,4,4.0,0.866,0
0,0,0,0.0,0.904,0
0,0,0,0.0,0.945,0
12,81,112,138.74,0.927,0
63,51,42,91.29,0.953,0
24,41,65,80.51,0.901,0
130,108,41,173.91,0.828,0
101,136,47,175.8,0.817,0
38,30,72,86.76,0.79,0
113,306,90,338.39,0.753,0
87,171,70,204.23,0.745,0
106,303,117,341.66,0.78,0
26,68,80,108.17,0.824,0
98,90,229,264.85,0.919,0
153,117,130,232.37,0.988,0
236,47,148,282.5,0.973,0
53,66,147,169.63,0.945,0
231,125,115,286.72,0.891,0
265,247,122,382.25,0.914,0
182,197,214,343.12,0.955,0
126,157,118,233.34,0.982,0
96,167,82,209.35,0.994,0
19,129,50,139.65,0.978,0
108,161,74,207.51,0.91,0
13,123,138,185.32,0.883,0
10,83,73,110.99,0.873,0
19,31,46,58.63,0.888,0
98,75,134,182.17,0.899,0
15,46,36,60.31,0.906,0
36,30,26,53.59,0.881,0
168,182,167,298.73,0.896,0
45,236,134,275.09,0.885,0
36,0,0,36.0,0.891,0
49,78,104,138.93,0.868,0
153,33,76,173.99,0.879,0
96,0,97,136.47,0.881,0
180,40,50,191.05,0.847,0
111,131,59,181.56,0.816,0
105,120,93,184.59,0.772,0
118,99,142,209.5,0.719,0
34,49,62,86.03,0.71,0
33,32,24,51.86,0.734,0
55,10,0,55.9,0.747,0
96,8,148,176.59,0.791,0
15,24,205,206.94,0.839,0
18,17,103,105.93,0.852,0
65,6,132,147.26,0.874,0
115,0,122,167.66,0.884,0
53,0,86,101.02,0.933,0
13,0,24,27.29,0.946,0
19,0,0,19.0,0.957,0
0,0,0,0.0,0.982,0
0,0,0,0.0,0.965,0
0,0,0,0.0,0.934,0
13,0,0,13.0,0.879,0
59,0,6,59.3,0.831,0
13,0,0,13.0,0.78,0
4,0,0,4.0,0.796,0
9,0,0,9.0,0.846,0
8,0,0,8.0,0.856,0
2,0,0,2.0,0.846,0
0,0,0,0.0,0.86,0
11,0,0,11.0,0.841,0
16,0,0,16.0,0.849,0
0,3,0,3.0,0.833,0
42,81,16,92.63,0.822,0
82,94,260,288.37,0.797,0
122,59,202,243.25,0.755,0
22,7,225,226.18,0.727,0
9,0,166,166.24,0.758,0
0,34,27,43.42,0.836,0
71,92,67,134.14,0.9,0
139,103,217,277.52,1.0,0
73,160,92,198.48,0.968,0
122,161,75,215.48,0.896,0
132,65,138,201.73,0.859,0
9,36,43,56.8,0.817,0
47,61,74,106.8,0.802,0
144,176,44,231.62,0.823,0
139,108,20,177.16,0.866,0
109,182,68,222.78,0.903,0
1,43,53,68.26,0.936,0
59,38,44,82.83,0.949,0
0,0,0,0.0,0.895,0
4,0,4,5.66,0.854,0
88,19,19,92.01,0.821,0
169,53,16,177.84,0.816,0
81,10,7,81.91,0.782,0
0,0,0,0.0,0.739,0
0,0,0,0.0,0.836,0
0,0,0,0.0,0.925,0
0,0,0,0.0,0.953,0
0,0,0,0.0,0.965,0
0,0,0,0.0,0.958,0
0,0,0,0.0,0.917,0
0,0,0,0.0,0.845,0
0,0,0,0.0,0.793,0
0,0,0,0.0,0.796,0
0,0,0,0.0,0.845,0
0,0,0,0.0,0.907,0
0,0,0,0.0,0.931,0
0,0,0,0.0,0.899,0
0,0,0,0.0,0.9,0
0,0,0,0.0,0.882,0
0,0,0,0.0,0.89,0
0,0,0,0.0,0.884,0
0,0,0,0.0,0.836,0
0,0,0,0.0,0.806,0
0,0,0,0.0,0.804,0
0,0,0,0.0,0.84,0
0,0,0,0.0,0.85,0
0,0,0,0.0,0.84,0
0,0,0,0.0,0.819,0
0,0,0,0.0,0.854,0
0,0,0,0.0,0.857,0
0,0,0,0.0,0.88,0
0,0,0,0.0,0.866,0
0,0,0,0.0,0.912,0
0,0,0,0.0,0.987,0
0,0,0,0.0,0.992,0
0,0,0,0.0,0.985,0
0,0,0,0.0,0.972,0
0,0,0,0.0,0.931,0
0,0,0,0.0,0.856,0
0,0,0,0.0,0.823,0
0,0,0,0.0,0.805,0
0,0,0,0.0,0.839,0
0,0,0,0.0,0.898,0
0,0,0,0.0,0.877,0
0,0,0,0.0,0.883,0
0,0,0,0.0,0.878,0
0,0,0,0.0,0.866,0
0,0,0,0.0,0.879,0
0,0,0,0.0,0.834,0
0,0,0,0.0,0.743,0
0,0,0,0.0,0.763,0
0,0,0,0.0,0.773,0
0,0,0,0.0,0.767,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.751,0
0,0,0,0.0,0.737,0
0,0,0,0.0,0.735,0
0,0,0,0.0,0.72,0
0,0,0,0.0,0.697,0
0,0,0,0.0,0.685,0
0,0,0,0.0,0.665,0
0,0,0,0.0,0.646,0
0,0,0,0.0,0.633,0
0,0,0,0.0,0.623,0
0,0,0,0.0,0.603,0
0,0,0,0.0,0.6,0
0,0,0,0.0,0.595,0
0,0,0,0.0,0.604,0
0,0,0,0.0,0.633,0
0,0,0,0.0,0.636,0
0,0,0,0.0,0.634,0
0,0,0,0.0,0.635,0
0,0,0,0.0,0.634,0
0,0,0,0.0,0.669,0
0,0,0,0.0,0.703,0
0,0,0,0.0,0.742,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.76,0
0,0,0,0.0,0.762,0
0,0,0,0.0,0.781,0
0,0,0,0.0,0.665,0
0,0,0,0.0,0.672,0
0,0,0,0.0,0.649,0
7,0,5,8.6,0.675,0
81,0,68,105.76,0.672,0
15,0,9,17.49,0.655,0
0,0,0,0.0,0.678,0
0,0,0,0.0,0.7,0
52,0,0,52.0,0.683,0
31,0,0,31.0,0.658,0
34,0,0,34.0,0.672,0
41,0,36,54.56,0.678,0
66,0,120,136.95,0.735,0
63,0,80,101.83,0.763,0
19,0,4,19.42,0.757,0
0,0,0,0.0,0.678,0
0,0,0,0.0,0.686,0
0,0,0,0.0,0.676,0
0,0,0,0.0,0.679,0
0,0,0,0.0,0.697,0
0,0,0,0.0,0.676,0
5,0,0,5.0,0.688,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.749,0
0,0,0,0.0,0.774,0
0,0,0,0.0,0.727,0
0,0,0,0.0,0.691,0
0,0,0,0.0,0.694,0
39,21,20,48.6,0.691,0
46,30,27,61.2,0.697,0
0,0,0,0.0,0.668,0
0,0,0,0.0,0.652,0
0,0,0,0.0,0.651,0
0,0,0,0.0,0.67,0
0,0,0,0.0,0.696,0
0,0,0,0.0,0.68,0
0,0,0,0.0,0.683,0
0,0,0,0.0,0.701,0
0,0,0,0.0,0.746,0
0,0,0,0.0,0.751,0
0,0,0,0.0,0.727,0
0,0,0,0.0,0.697,0
0,0,0,0.0,0.695,0
0,0,0,0.0,0.697,0
0,0,0,0.0,0.663,0
0,0,0,0.0,0.668,0
0,0,0,0.0,0.66,0
0,0,0,0.0,0.692,0
0,0,0,0.0,0.684,0
0,0,0,0.0,0.666,0
0,0,0,0.0,0.641,0
0,0,0,0.0,0.624,0
78,84,104,154.78,0.625,0
20,57,43,74.15,0.64,0
0,54,51,74.28,0.664,0
0,6,21,21.84,0.685,0
0,0,0,0.0,0.66,0
0,0,0,0.0,0.664,0
0,0,0,0.0,0.671,0
0,0,0,0.0,0.696,0
0,0,0,0.0,0.731,0
0,0,0,0.0,0.694,0
0,0,0,0.0,0.721,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.724,0
0,0,0,0.0,0.675,0
0,0,0,0.0,0.679,0
0,0,0,0.0,0.652,0
0,0,0,0.0,0.654,0
0,0,0,0.0,0.639,0
0,0,0,0.0,0.648,0
0,0,0,0.0,0.646,0
0,0,0,0.0,0.662,0
0,0,0,0.0,0.648,0
0,0,0,0.0,0.612,0
0,0,4,4.0,0.609,0
0,0,0,0.0,0.597,0
0,0,0,0.0,0.604,0
0,0,0,0.0,0.649,0
0,0,0,0.0,0.807,0
0,0,0,0.0,0.613,0
0,0,0,0.0,0.617,0
0,0,0,0.0,0.612,0
0,0,0,0.0,0.618,0
0,0,0,0.0,0.628,0
0,0,0,0.0,0.644,0
5,0,0,5.0,0.677,0
0,0,0,0.0,0.685,0
0,0,0,0.0,0.689,0
0,0,0,0.0,0.684,0
21,0,16,26.4,0.68,0
0,0,0,0.0,0.646,0
0,0,0,0.0,0.644,0
0,0,0,0.0,0.643,0
0,0,0,0.0,0.665,0
3,0,0,3.0,0.714,0
0,0,0,0.0,0.732,0
0,0,0,0.0,0.733,0
0,0,0,0.0,0.708,0
0,0,0,0.0,0.684,0
0,0,0,0.0,0.689,0
0,0,0,0.0,0.696,0
0,0,0,0.0,0.698,0
0,0,0,0.0,0.694,0
0,0,0,0.0,0.673,0
0,0,0,0.0,0.638,0
0,0,0,0.0,0.642,0
0,0,0,0.0,0.646,0
0,0,0,0.0,0.68,0
11,0,0,11.0,0.711,0
14,0,0,14.0,0.718,0
0,0,0,0.0,0.674,0
0,0,0,0.0,0.681,0
0,0,0,0.0,0.69,0
0,0,0,0.0,0.715,0
0,0,0,0.0,0.733,0
0,0,0,0.0,0.679,0
0,0,0,0.0,0.698,0
0,0,0,0.0,0.665,0
0,0,0,0.0,0.669,0
25,0,12,27.73,0.67,0
40,0,90,98.49,0.689,0
0,0,32,32.0,0.687,0
0,0,0,0.0,0.66,0
0,0,0,0.0,0.66,0
0,0,0,0.0,0.663,0
0,0,0,0.0,0.694,0
0,0,0,0.0,0.731,0
0,0,0,0.0,0.726,0
0,0,0,0.0,0.671,0
0,0,0,0.0,0.672,0
0,0,0,0.0,0.673,0
0,0,0,0.0,0.691,0
0,0,0,0.0,0.711,0
0,0,0,0.0,0.667,0
0,0,0,0.0,0.656,0
0,0,0,0.0,0.662,0
0,0,0,0.0,0.687,0
0,0,0,0.0,0.716,0
0,0,0,0.0,0.721,0
0,0,0,0.0,0.676,0
0,0,0,0.0,0.697,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.654,0
0,0,0,0.0,0.709,0
0,0,0,0.0,0.682,0
0,0,0,0.0,0.689,0
0,0,0,0.0,0.696,0
0,0,0,0.0,0.666,0
0,0,0,0.0,0.67,0
0,0,0,0.0,0.671,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.757,0
54,73,90,127.85,0.742,0
5,46,39,60.51,0.697,0
0,17,41,44.38,0.685,0
1,18,1,18.06,0.698,0
168,87,29,191.4,0.678,0
28,25,0,37.54,0.697,0
41,16,0,44.01,0.707,0
0,0,0,0.0,0.68,0
0,0,0,0.0,0.686,0
0,0,0,0.0,0.677,0
0,0,0,0.0,0.685,0
0,0,0,0.0,0.68,0
0,0,0,0.0,0.643,0
76,60,86,129.51,0.663,0
51,63,31,86.78,0.66,0
37,62,45,85.08,0.681,0
38,24,16,47.71,0.683,0
7,0,0,7.0,0.649,0
19,0,0,19.0,0.657,0
20,22,7,30.55,0.663,0
84,10,159,180.1,0.686,0
20,3,135,136.51,0.711,0
36,10,186,189.72,0.688,0
48,0,71,85.7,0.662,0
0,0,27,27.0,0.671,0
0,0,0,0.0,0.672,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.698,0
3,3,1,4.36,0.663,0
75,57,218,237.48,0.668,0
26,39,172,178.27,0.678,0
32,10,55,64.41,0.704,0
1,0,1,1.41,0.703,0
0,0,13,13.0,0.671,0
8,0,32,32.98,0.684,0
0,0,10,10.0,0.67,0
0,0,0,0.0,0.694,0
0,0,0,0.0,0.678,0
0,0,0,0.0,0.669,0
0,0,27,27.0,0.671,0
0,0,44,44.0,0.709,0
0,0,15,15.0,0.683,0
0,0,0,0.0,0.674,0
6,0,22,22.8,0.679,0
2,0,31,31.06,0.693,0
0,0,30,30.0,0.702,0
0,0,36,36.0,0.68,0
0,0,1,1.0,0.657,0
0,0,0,0.0,0.652,0
0,0,0,0.0,0.649,0
0,0,16,16.0,0.667,0
0,0,0,0.0,0.684,0
0,0,0,0.0,0.653,0
0,0,8,8.0,0.669,0
0,0,8,8.0,0.66,0
0,0,0,0.0,0.706,0
0,0,0,0.0,0.733,0
0,0,9,9.0,0.705,0
0,0,0,0.0,0.705,0
0,0,1,1.0,0.68,0
0,0,0,0.0,0.677,0
0,0,0,0.0,0.641,0
0,0,0,0.0,0.65,0
0,0,0,0.0,0.655,0
14,0,23,26.93,0.679,0
9,0,100,100.4,0.703,0
4,17,117,118.3,0.676,0
45,10,78,90.6,0.693,0
0,0,25,25.0,0.677,0
0,0,5,5.0,0.691,0
0,0,0,0.0,0.711,0
0,0,0,0.0,0.678,0
0,0,0,0.0,0.685,0
0,0,0,0.0,0.688,0
0,0,87,87.0,0.698,0
0,0,32,32.0,0.687,0
0,0,13,13.0,0.652,0
0,0,0,0.0,0.664,0
3,0,5,5.83,0.666,0
24,0,61,65.55,0.656,0
10,0,8,12.81,0.646,0
52,0,64,82.46,0.665,0
12,0,18,21.63,0.685,0
0,0,5,5.0,0.738,0
0,4,1,4.12,0.708,0
0,0,42,42.0,0.736,0
20,0,14,24.41,0.7,0
159,20,247,294.43,0.722,0
69,11,218,228.92,0.714,0
8,0,35,35.9,0.661,0
0,0,10,10.0,0.667,0
0,0,0,0.0,0.668,0
0,0,0,0.0,0.677,0
0,19,0,19.0,0.696,0
33,23,8,41.01,0.672,0
30,31,5,43.43,0.67,0
0,0,0,0.0,0.684,0
18,0,0,18.0,0.694,0
33,0,25,41.4,0.713,0
31,0,40,50.61,0.675,0
35,0,49,60.22,0.684,0
11,5,88,88.83,0.679,0
19,21,70,75.51,0.688,0
169,51,116,211.23,0.69,0
