Axis1,Axis2,Axis3,Vector Magnitude,RR,label
87,257,110,292.78,0.787,0
17,211,89,229.63,0.813,0
28,55,0,61.72,0.881,0
0,23,0,23.0,0.937,0
0,0,0,0.0,0.936,0
91,129,76,175.21,0.886,0
67,83,13,107.46,0.896,0
117,212,131,275.31,0.897,0
79,69,48,115.35,0.903,0
7,40,14,42.95,0.846,0
0,24,3,24.19,0.873,0
0,0,0,0.0,0.85,0
0,0,12,12.0,0.843,0
16,0,26,30.53,0.809,0
12,0,7,13.89,0.834,0
0,0,0,0.0,0.823,0
0,0,0,0.0,0.829,0
0,0,0,0.0,0.837,0
0,0,0,0.0,0.805,0
0,0,0,0.0,0.843,0
4,0,0,4.0,0.842,0
0,0,0,0.0,0.853,0
0,0,0,0.0,0.839,0
0,0,0,0.0,0.837,0
0,0,0,0.0,0.851,0
0,0,0,0.0,0.857,0
0,0,0,0.0,0.857,0
0,4,0,4.0,0.824,0
4,1,6,7.28,0.859,0
66,133,69,163.73,0.854,0
25,85,44,98.92,0.834,0
97,214,141,274.02,0.804,0
91,109,52,151.22,0.824,0
49,86,56,113.72,0.812,0
22,70,52,89.93,0.825,0
17,19,27,37.13,0.798,0
13,4,9,16.31,0.801,0
0,0,0,0.0,0.815,0
0,0,0,0.0,0.815,0
5,0,0,5.0,0.81,0
15,75,26,80.78,0.787,0
55,212,24,220.33,0.768,0
65,131,76,164.81,0.781,0
82,338,80,356.89,0.802,0
104,99,17,144.59,0.808,0
67,53,39,93.91,0.842,0
57,18,22,63.69,0.839,0
25,27,2,36.85,0.844,0
62,37,18,74.41,0.847,0
14,81,67,106.05,0.837,0
29,4,42,51.2,0.81,0
14,32,89,95.61,0.809,0
7,38,52,64.78,0.787,0
10,14,44,47.24,0.767,0
0,0,0,0.0,0.61,0
61,79,16,101.08,0.595,0
0,30,5,30.41,0.6,0
0,0,0,0.0,0.602,0
10,27,23,36.85,0.591,0
35,153,134,206.37,0.598,0
33,261,154,304.84,0.596,0
0,85,20,87.32,0.577,0
0,65,0,65.0,0.604,0
0,0,0,0.0,0.613,0
0,0,0,0.0,0.63,0
0,0,0,0.0,0.622,0
0,0,0,0.0,0.632,0
0,0,0,0.0,0.642,0
0,0,0,0.0,0.646,0
4,10,4,11.49,0.646,0
6,0,4,7.21,0.649,0
0,0,0,0.0,0.399,0
0,0,0,0.0,0.882,0
0,0,0,0.0,0.641,0
0,0,0,0.0,0.64,0
0,0,0,0.0,0.639,0
0,0,0,0.0,0.638,0
0,0,0,0.0,0.632,0
0,0,0,0.0,0.624,0
0,0,0,0.0,0.635,0
0,0,0,0.0,0.636,0
0,0,0,0.0,0.634,0
0,0,0,0.0,0.655,0
0,0,0,0.0,0.655,0
1,0,10,10.05,0.66,0
47,141,34,152.47,0.678,0
19,61,0,63.89,0.686,0
41,48,45,77.52,0.684,0
0,56,0,56.0,0.684,0
0,4,0,4.0,0.669,0
0,0,0,0.0,0.675,0
0,0,0,0.0,0.666,0
6,0,1,6.08,0.653,0
30,15,24,41.24,0.564,0
3,0,0,3.0,0.742,0
47,11,71,85.85,0.688,0
89,7,160,183.22,0.698,0
52,0,71,88.01,0.349,0
0,0,5,5.0,0.347,0
0,0,0,0.0,0.692,0
0,0,0,0.0,0.281,0
0,0,0,0.0,0.423,0
0,0,0,0.0,0.642,0
127,10,157,202.18,0.552,0
51,11,64,82.57,0.32,0
0,0,6,6.0,0.283,0
0,0,0,0.0,0.292,0
0,0,0,0.0,0.705,0
0,0,0,0.0,0.693,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.703,0
0,0,0,0.0,0.699,0
0,0,0,0.0,0.687,0
0,0,0,0.0,0.678,0
0,0,0,0.0,0.679,0
0,0,0,0.0,0.678,0
0,0,0,0.0,0.677,0
0,0,0,0.0,0.668,0
0,0,0,0.0,0.668,0
0,0,0,0.0,0.661,0
0,0,0,0.0,0.655,0
0,0,0,0.0,0.657,0
0,0,0,0.0,0.664,0
0,0,0,0.0,0.674,0
0,0,0,0.0,0.673,0
0,0,0,0.0,0.676,0
