Axis1,Axis2,Axis3,Vector Magnitude,RR,label
55,39,133,149.11,20.414,0
0,0,33,33.0,2.28,0
0,0,0,0.0,0.63,0
4,1,7,8.12,0.648,0
58,42,31,78.03,0.256,0
16,1,47,49.66,0.377,0
11,0,39,40.52,0.445,0
16,39,64,76.64,0.781,0
21,31,61,71.58,1.702,0
0,0,0,0.0,0.29,0
0,0,0,0.0,0.545,0
0,0,0,0.0,0.587,0
0,0,0,0.0,7.498,0
0,0,0,0.0,0.65,0
0,0,0,0.0,0.663,0
0,0,0,0.0,0.685,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.713,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.736,0
0,0,0,0.0,0.753,0
0,0,0,0.0,0.759,0
0,0,0,0.0,0.759,0
0,0,0,0.0,0.747,0
3,0,0,3.0,0.731,0
36,36,6,51.26,0.706,0
14,16,0,21.26,0.699,0
26,4,39,47.04,0.703,0
0,86,87,122.33,0.702,0
58,62,144,167.16,0.688,0
46,69,119,145.04,0.673,0
73,153,46,175.65,0.677,0
0,9,0,9.0,0.683,0
0,38,0,38.0,0.684,0
16,2,14,21.35,0.69,0
64,83,88,136.85,0.697,0
18,93,43,104.03,0.7,0
19,16,0,24.84,0.716,0
53,27,0,59.48,0.706,0
50,14,10,52.88,0.702,0
24,0,0,24.0,0.702,0
0,0,0,0.0,0.688,0
0,0,1,1.0,0.68,0
41,0,4,41.19,0.668,0
0,0,0,0.0,0.669,0
0,0,0,0.0,0.665,0
0,0,0,0.0,0.65,0
0,0,0,0.0,0.686,0
0,0,0,0.0,0.674,0
0,0,0,0.0,0.655,0
28,19,0,33.84,0.659,0
23,15,28,39.22,0.655,0
79,46,43,101.02,0.647,0
143,76,15,162.63,0.644,0
35,179,94,205.19,0.642,0
35,45,70,90.28,0.649,0
25,47,51,73.72,0.636,0
125,6,43,132.33,0.62,0
34,14,38,52.88,0.62,0
58,0,0,58.0,0.646,0
91,31,16,97.46,0.695,0
46,0,7,46.53,0.725,0
76,0,13,77.1,0.731,0
150,96,59,187.61,0.755,0
38,22,34,55.53,0.781,0
45,42,55,82.55,0.789,0
56,127,84,162.24,0.798,0
88,77,58,130.53,0.793,0
137,69,50,161.34,0.77,0
86,74,21,115.38,0.757,0
70,19,16,74.28,0.766,0
42,98,64,124.35,0.771,0
19,42,92,102.9,0.764,0
60,97,232,258.52,0.779,0
74,6,45,86.82,0.813,0
13,0,57,58.46,0.821,0
40,0,1,40.01,0.784,0
0,0,0,0.0,0.74,0
0,0,0,0.0,0.736,0
0,0,0,0.0,0.651,0
0,0,0,0.0,0.631,0
17,51,31,62.06,0.619,0
71,161,76,191.67,0.631,0
5,131,125,181.14,0.69,0
50,80,47,105.4,0.596,0
22,21,35,46.37,0.613,0
0,0,0,0.0,0.625,0
0,0,0,0.0,0.607,0
0,0,0,0.0,0.601,0
0,0,0,0.0,0.596,0
0,0,0,0.0,0.608,0
0,0,0,0.0,0.634,0
9,0,0,9.0,0.66,0
0,0,0,0.0,0.675,0
0,0,0,0.0,0.665,0
0,0,0,0.0,0.633,0
0,0,0,0.0,0.622,0
0,0,0,0.0,0.625,0
0,0,0,0.0,0.639,0
0,0,0,0.0,0.629,0
0,0,0,0.0,0.62,0
0,0,0,0.0,0.592,0
0,0,0,0.0,0.553,0
0,0,0,0.0,0.564,0
0,0,0,0.0,0.602,0
0,0,0,0.0,0.609,0
0,0,0,0.0,0.635,0
0,0,0,0.0,0.649,0
0,0,0,0.0,0.637,0
0,0,0,0.0,0.623,0
0,0,0,0.0,0.621,0
0,0,0,0.0,0.631,0
13,0,1,13.04,0.649,0
0,0,0,0.0,0.668,0
0,0,0,0.0,0.676,0
0,0,0,0.0,0.656,0
0,0,0,0.0,0.642,0
27,0,27,38.18,0.655,0
14,8,20,25.69,0.673,0
0,15,55,57.01,0.68,0
0,0,0,0.0,0.671,0
0,0,0,0.0,0.665,0
0,0,0,0.0,0.673,0
0,0,0,0.0,0.691,0
0,0,0,0.0,0.778,0
0,0,0,0.0,0.791,0
0,0,0,0.0,0.84,0
1,0,7,7.07,0.851,0
10,0,30,31.62,0.848,0
30,0,0,30.0,0.843,0
42,0,0,42.0,0.828,0
8,0,0,8.0,0.818,0
0,0,0,0.0,0.781,0
0,0,0,0.0,0.752,0
0,0,0,0.0,0.75,0
0,0,0,0.0,0.744,0
23,0,5,23.54,0.715,0
68,0,27,73.16,0.735,0
3,0,1,3.16,0.753,0
0,0,0,0.0,0.795,0
6,0,1,6.08,0.772,0
93,208,51,233.48,0.759,0
22,77,10,80.7,0.771,0
0,83,0,83.0,0.79,0
0,19,0,19.0,0.838,0
0,0,0,0.0,0.854,0
0,0,0,0.0,0.833,0
0,0,0,0.0,0.84,0
0,0,0,0.0,0.796,0
0,0,0,0.0,0.799,0
0,0,0,0.0,0.829,0
0,0,0,0.0,0.828,0
0,0,0,0.0,0.838,0
0,0,0,0.0,0.85,0
0,0,0,0.0,0.849,0
0,0,0,0.0,0.773,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.772,0
0,0,0,0.0,0.766,0
0,0,0,0.0,0.757,0
0,0,0,0.0,0.754,0
0,0,0,0.0,0.756,0
0,0,0,0.0,0.752,0
0,51,12,52.39,0.744,0
62,8,0,62.51,0.746,0
114,11,0,114.53,0.757,0
26,52,7,58.56,0.743,0
0,0,0,0.0,0.737,0
0,0,0,0.0,0.718,0
0,0,0,0.0,0.641,0
0,0,0,0.0,0.636,0
0,0,0,0.0,0.618,0
0,0,0,0.0,0.668,0
14,0,0,14.0,0.669,0
8,0,0,8.0,0.699,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.751,0
1,0,0,1.0,0.745,0
0,0,0,0.0,0.74,0
59,25,31,71.18,0.736,0
23,115,52,128.29,0.639,0
11,69,66,96.11,0.622,0
46,30,69,88.19,0.597,0
25,50,73,91.95,0.609,0
12,44,43,62.68,0.665,0
0,21,5,21.59,0.679,0
0,0,2,2.0,0.698,0
13,34,11,38.03,0.732,0
42,36,70,89.22,0.789,0
0,31,21,37.44,0.82,0
0,10,11,14.87,0.828,0
0,0,0,0.0,0.822,0
0,0,0,0.0,0.827,0
0,0,0,0.0,0.767,0
24,15,15,32.03,0.762,0
17,11,22,29.9,0.757,0
14,21,16,29.88,0.757,0
12,6,35,37.48,0.759,0
15,0,38,40.85,0.747,0
0,0,5,5.0,0.723,0
0,0,0,0.0,0.691,0
3,0,7,7.62,0.699,0
0,0,0,0.0,0.715,0
0,0,0,0.0,0.744,0
0,0,0,0.0,0.762,0
0,0,0,0.0,0.783,0
6,0,21,21.84,0.793,0
4,0,0,4.0,0.779,0
4,0,0,4.0,0.792,0
6,0,0,6.0,0.788,0
0,0,0,0.0,0.781,0
0,0,0,0.0,0.764,0
0,0,0,0.0,0.754,0
0,0,0,0.0,0.756,0
19,0,0,19.0,0.765,0
0,0,0,0.0,0.775,0
0,0,0,0.0,0.786,0
0,0,0,0.0,0.806,0
0,4,0,4.0,0.818,0
51,73,9,89.5,0.816,0
44,55,53,88.15,0.823,0
0,0,0,0.0,0.82,0
2,0,36,36.06,0.813,0
10,0,15,18.03,0.801,0
0,0,0,0.0,0.783,0
51,0,56,75.74,0.777,0
1,0,21,21.02,0.767,0
0,0,10,10.0,0.774,0
0,0,10,10.0,0.795,0
0,0,0,0.0,0.803,0
0,0,0,0.0,0.791,0
0,0,0,0.0,0.787,0
0,0,0,0.0,0.783,0
0,0,0,0.0,0.783,0
6,0,6,8.49,0.756,0
35,0,7,35.69,0.787,0
7,0,0,7.0,0.798,0
0,0,0,0.0,0.783,0
0,0,0,0.0,0.813,0
0,0,22,22.0,0.781,0
0,0,0,0.0,0.787,0
2,0,16,16.12,0.776,0
0,0,0,0.0,0.718,0
0,0,0,0.0,0.721,0
2,0,10,10.2,0.72,0
14,0,17,22.02,0.756,0
44,0,45,62.94,0.796,0
0,0,2,2.0,0.766,0
0,0,2,2.0,0.751,0
0,0,0,0.0,0.753,0
2,0,1,2.24,0.751,0
8,0,19,20.62,0.749,0
4,0,15,15.52,0.725,0
0,0,14,14.0,0.685,0
0,0,0,0.0,0.676,0
0,0,0,0.0,0.671,0
0,0,0,0.0,0.67,0
0,0,0,0.0,0.674,0
0,0,0,0.0,0.684,0
0,0,14,14.0,0.684,0
0,0,0,0.0,0.687,0
0,0,0,0.0,0.702,0
0,0,0,0.0,0.749,0
0,0,0,0.0,0.732,0
0,0,0,0.0,0.727,0
5,0,0,5.0,0.744,0
1,0,0,1.0,0.767,0
0,0,0,0.0,0.742,0
8,0,0,8.0,0.726,0
39,0,7,39.62,0.755,0
5,0,0,5.0,0.768,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.734,0
0,0,0,0.0,0.742,0
0,0,0,0.0,0.747,0
0,0,0,0.0,0.747,0
6,0,0,6.0,0.74,0
0,0,0,0.0,0.748,0
0,0,0,0.0,0.759,0
0,0,0,0.0,0.77,0
0,0,0,0.0,0.772,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.731,0
0,0,11,11.0,0.754,0
0,0,5,5.0,0.745,0
0,0,0,0.0,0.748,0
0,0,0,0.0,0.803,0
0,0,0,0.0,0.826,0
0,0,0,0.0,0.863,0
0,0,0,0.0,0.864,0
0,0,0,0.0,0.854,0
7,0,8,10.63,0.825,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.755,0
0,0,0,0.0,0.728,0
3,0,0,3.0,0.705,0
0,0,2,2.0,0.68,0
0,0,0,0.0,0.674,0
0,0,2,2.0,0.656,0
3,0,42,42.11,0.644,0
0,0,51,51.0,0.642,0
0,0,0,0.0,0.655,0
0,0,0,0.0,0.682,0
0,0,0,0.0,0.706,0
0,0,0,0.0,0.706,0
0,0,0,0.0,0.715,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.716,0
13,0,0,13.0,0.723,0
27,0,0,27.0,0.73,0
0,0,25,25.0,0.714,0
1,7,8,10.68,0.714,0
31,32,0,44.55,0.719,0
19,11,41,46.51,0.711,0
0,0,0,0.0,0.715,0
0,0,0,0.0,0.739,0
0,0,0,0.0,0.772,0
0,0,0,0.0,0.767,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.706,0
0,0,0,0.0,0.693,0
0,0,0,0.0,0.674,0
0,0,10,10.0,0.646,0
0,0,0,0.0,0.645,0
0,0,0,0.0,0.654,0
